brand,brand_url,model,repair_type,price,timestamp,repair_type_matched,source_score,device_name,device_clean,repair_name,repair_clean,device_score,repair_score,price_clean,median_price,is_outlier,match_score,final_score,device_standard,repair_standard
Xiaomi,https://save.co/reparation/xiaomi/redmi-3s?shop=DT060,REDMI 3S,Caméra Arriére,49.9,2026-04-05T13:11:22+00:00,False,0.5,redmi 3s,redmi 3s,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 3s,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-3s?shop=DT060,REDMI 3S,Carte Secondaire,49.9,2026-04-05T13:11:22+00:00,False,0.5,redmi 3s,redmi 3s,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 3s,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Module Afficheur,89.9,2026-04-05T13:11:30+00:00,False,0.5,redmi 4,redmi 4,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,redmi 4,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Batterie,49.9,2026-04-05T13:11:30+00:00,True,0.5,redmi 4,redmi 4,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Batterie,69.9,2026-04-05T13:11:30+00:00,True,0.5,redmi 4,redmi 4,battery,battery,1.0,1.0,69.9,59.9,False,1.3,0.65,redmi 4,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Ecouteur,39.9,2026-04-05T13:11:30+00:00,True,0.5,redmi 4,redmi 4,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 4,ecouteur
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Appareil photo avant,49.9,2026-04-05T13:11:30+00:00,True,0.5,redmi 4,redmi 4,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4,appareil photo avant
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Caméra Arriére,49.9,2026-04-05T13:11:30+00:00,False,0.5,redmi 4,redmi 4,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Haut parleur,39.9,2026-04-05T13:11:30+00:00,True,0.5,redmi 4,redmi 4,haut parleur,haut parleur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 4,haut parleur
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Carte Secondaire,49.9,2026-04-05T13:11:30+00:00,False,0.5,redmi 4,redmi 4,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Module Afficheur,89.9,2026-04-05T13:11:40+00:00,False,0.5,redmi 4a,redmi 4a,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,redmi 4a,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Batterie,49.9,2026-04-05T13:11:40+00:00,True,0.5,redmi 4a,redmi 4a,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4a,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Batterie,49.9,2026-04-05T13:11:40+00:00,True,0.5,redmi 4a,redmi 4a,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4a,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Ecouteur,39.9,2026-04-05T13:11:40+00:00,True,0.5,redmi 4a,redmi 4a,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 4a,ecouteur
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Appareil photo avant,49.9,2026-04-05T13:11:40+00:00,True,0.5,redmi 4a,redmi 4a,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4a,appareil photo avant
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Caméra Arriére,49.9,2026-04-05T13:11:40+00:00,False,0.5,redmi 4a,redmi 4a,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4a,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Carte Secondaire,49.9,2026-04-05T13:11:40+00:00,False,0.5,redmi 4a,redmi 4a,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4a,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Module Afficheur,89.9,2026-04-05T13:11:50+00:00,False,0.5,redmi 4x,redmi 4x,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,redmi 4x,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Batterie,49.9,2026-04-05T13:11:50+00:00,True,0.5,redmi 4x,redmi 4x,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4x,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Appareil photo avant,49.9,2026-04-05T13:11:50+00:00,True,0.5,redmi 4x,redmi 4x,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4x,appareil photo avant
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Caméra Arriére,49.9,2026-04-05T13:11:50+00:00,False,0.5,redmi 4x,redmi 4x,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4x,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Ecouteur,39.9,2026-04-05T13:11:50+00:00,True,0.5,redmi 4x,redmi 4x,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 4x,ecouteur
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Haut parleur,39.9,2026-04-05T13:11:50+00:00,True,0.5,redmi 4x,redmi 4x,haut parleur,haut parleur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 4x,haut parleur
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Carte Secondaire,49.9,2026-04-05T13:11:50+00:00,False,0.5,redmi 4x,redmi 4x,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 4x,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Module Afficheur,89.9,2026-04-05T13:11:59+00:00,False,0.5,redmi 5,redmi 5,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,redmi 5,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Batterie,49.9,2026-04-05T13:11:59+00:00,True,0.5,redmi 5,redmi 5,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Batterie,49.9,2026-04-05T13:11:59+00:00,True,0.5,redmi 5,redmi 5,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Ecouteur,39.9,2026-04-05T13:11:59+00:00,True,0.5,redmi 5,redmi 5,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 5,ecouteur
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Appareil photo avant,49.9,2026-04-05T13:11:59+00:00,True,0.5,redmi 5,redmi 5,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5,appareil photo avant
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Caméra Arriére,49.9,2026-04-05T13:11:59+00:00,False,0.5,redmi 5,redmi 5,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Vibreur,39.9,2026-04-05T13:11:59+00:00,True,0.5,redmi 5,redmi 5,vibreur,vibreur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 5,vibreur
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Carte Secondaire,49.9,2026-04-05T13:11:59+00:00,False,0.5,redmi 5,redmi 5,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Module Afficheur,109.9,2026-04-05T13:12:09+00:00,False,0.5,redmi 5 plus,redmi 5 plus,module afficheur,module afficheur,1.0,1.0,109.9,59.9,True,1.3,0.0,redmi 5 plus,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Batterie,49.9,2026-04-05T13:12:09+00:00,True,0.5,redmi 5 plus,redmi 5 plus,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5 plus,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Batterie,49.9,2026-04-05T13:12:09+00:00,True,0.5,redmi 5 plus,redmi 5 plus,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5 plus,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Ecouteur,39.9,2026-04-05T13:12:09+00:00,True,0.5,redmi 5 plus,redmi 5 plus,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 5 plus,ecouteur
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Appareil photo avant,49.9,2026-04-05T13:12:09+00:00,True,0.5,redmi 5 plus,redmi 5 plus,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5 plus,appareil photo avant
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Caméra Arriére,49.9,2026-04-05T13:12:09+00:00,False,0.5,redmi 5 plus,redmi 5 plus,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5 plus,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Vibreur,39.9,2026-04-05T13:12:09+00:00,True,0.5,redmi 5 plus,redmi 5 plus,vibreur,vibreur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 5 plus,vibreur
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Haut parleur,39.9,2026-04-05T13:12:09+00:00,True,0.5,redmi 5 plus,redmi 5 plus,haut parleur,haut parleur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 5 plus,haut parleur
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Carte Secondaire,49.9,2026-04-05T13:12:09+00:00,False,0.5,redmi 5 plus,redmi 5 plus,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5 plus,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Module Afficheur,69.9,2026-04-05T13:12:23+00:00,False,0.5,redmi 5a,redmi 5a,module afficheur,module afficheur,1.0,1.0,69.9,59.9,False,1.3,0.65,redmi 5a,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Batterie,49.9,2026-04-05T13:12:23+00:00,True,0.5,redmi 5a,redmi 5a,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5a,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Batterie,49.9,2026-04-05T13:12:23+00:00,True,0.5,redmi 5a,redmi 5a,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5a,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Haut parleur,39.9,2026-04-05T13:12:23+00:00,True,0.5,redmi 5a,redmi 5a,haut parleur,haut parleur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 5a,haut parleur
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Ecouteur,39.9,2026-04-05T13:12:23+00:00,True,0.5,redmi 5a,redmi 5a,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 5a,ecouteur
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Appareil photo avant,49.9,2026-04-05T13:12:23+00:00,True,0.5,redmi 5a,redmi 5a,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5a,appareil photo avant
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Caméra Arriére,49.9,2026-04-05T13:12:23+00:00,False,0.5,redmi 5a,redmi 5a,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5a,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Carte Secondaire,49.9,2026-04-05T13:12:23+00:00,False,0.5,redmi 5a,redmi 5a,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 5a,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Module Afficheur,79.9,2026-04-05T13:12:33+00:00,False,0.5,redmi 6,redmi 6,module afficheur,module afficheur,1.0,1.0,79.9,59.9,False,1.3,0.65,redmi 6,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Batterie,49.9,2026-04-05T13:12:33+00:00,True,0.5,redmi 6,redmi 6,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 6,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Batterie,49.9,2026-04-05T13:12:33+00:00,True,0.5,redmi 6,redmi 6,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 6,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Caméra Arriére,49.9,2026-04-05T13:12:33+00:00,False,0.5,redmi 6,redmi 6,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 6,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Caméra Frontale,49.9,2026-04-05T13:12:33+00:00,False,0.5,redmi 6,redmi 6,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 6,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Carte Secondaire,49.9,2026-04-05T13:12:33+00:00,False,0.5,redmi 6,redmi 6,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 6,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Diagnostique,19.9,2026-04-05T13:12:33+00:00,False,0.5,redmi 6,redmi 6,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,redmi 6,diagnostique
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:12:33+00:00,False,0.5,redmi 6,redmi 6,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,redmi 6,désoxydation galaxy a8 2018
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:12:33+00:00,False,0.5,redmi 6,redmi 6,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,redmi 6,mise à jour logiciel lumia 535
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Module Afficheur,79.9,2026-04-05T13:12:45+00:00,False,0.5,redmi 6a,redmi 6a,module afficheur,module afficheur,1.0,1.0,79.9,59.9,False,1.3,0.65,redmi 6a,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Batterie,49.9,2026-04-05T13:12:45+00:00,True,0.5,redmi 6a,redmi 6a,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 6a,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Batterie,49.9,2026-04-05T13:12:45+00:00,True,0.5,redmi 6a,redmi 6a,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 6a,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Appareil photo avant,49.9,2026-04-05T13:12:45+00:00,True,0.5,redmi 6a,redmi 6a,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 6a,appareil photo avant
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Caméra Arriére,49.9,2026-04-05T13:12:45+00:00,False,0.5,redmi 6a,redmi 6a,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 6a,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Haut parleur,39.9,2026-04-05T13:12:45+00:00,True,0.5,redmi 6a,redmi 6a,haut parleur,haut parleur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 6a,haut parleur
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Ecouteur,39.9,2026-04-05T13:12:45+00:00,True,0.5,redmi 6a,redmi 6a,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 6a,ecouteur
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Vibreur,39.9,2026-04-05T13:12:45+00:00,True,0.5,redmi 6a,redmi 6a,vibreur,vibreur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 6a,vibreur
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Carte Secondaire,49.9,2026-04-05T13:12:45+00:00,False,0.5,redmi 6a,redmi 6a,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 6a,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Diagnostique,19.9,2026-04-05T13:12:45+00:00,False,0.5,redmi 6a,redmi 6a,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,redmi 6a,diagnostique
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:12:45+00:00,False,0.5,redmi 6a,redmi 6a,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,redmi 6a,désoxydation galaxy a8 2018
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:12:45+00:00,False,0.5,redmi 6a,redmi 6a,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,redmi 6a,mise à jour logiciel lumia 535
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Module Afficheur,109.9,2026-04-05T13:13:00+00:00,False,0.5,redmi 7,redmi 7,module afficheur,module afficheur,1.0,1.0,109.9,59.9,True,1.3,0.0,redmi 7,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Batterie,49.9,2026-04-05T13:13:00+00:00,True,0.5,redmi 7,redmi 7,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 7,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Batterie,49.9,2026-04-05T13:13:00+00:00,True,0.5,redmi 7,redmi 7,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 7,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Caméra Arriére,49.9,2026-04-05T13:13:00+00:00,False,0.5,redmi 7,redmi 7,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 7,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Appareil photo avant,49.9,2026-04-05T13:13:00+00:00,True,0.5,redmi 7,redmi 7,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 7,appareil photo avant
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Vibreur,39.9,2026-04-05T13:13:00+00:00,True,0.5,redmi 7,redmi 7,vibreur,vibreur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 7,vibreur
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Carte Secondaire,49.9,2026-04-05T13:13:00+00:00,False,0.5,redmi 7,redmi 7,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 7,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Haut parleur,39.9,2026-04-05T13:13:00+00:00,True,0.5,redmi 7,redmi 7,haut parleur,haut parleur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 7,haut parleur
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Module Afficheur,89.9,2026-04-05T13:13:11+00:00,False,0.5,redmi 8,redmi 8,module afficheur,module afficheur,1.0,1.0,89.9,59.9,True,1.3,0.0,redmi 8,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Batterie,49.9,2026-04-05T13:13:11+00:00,True,0.5,redmi 8,redmi 8,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 8,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Batterie,49.9,2026-04-05T13:13:11+00:00,True,0.5,redmi 8,redmi 8,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 8,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Ecouteur,39.9,2026-04-05T13:13:11+00:00,True,0.5,redmi 8,redmi 8,ecouteur,ecouteur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 8,ecouteur
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Caméra Arriére 13M,49.9,2026-04-05T13:13:11+00:00,False,0.5,redmi 8,redmi 8,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 8,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Appareil photo avant,49.9,2026-04-05T13:13:11+00:00,True,0.5,redmi 8,redmi 8,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 8,appareil photo avant
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Vibreur,39.9,2026-04-05T13:13:11+00:00,True,0.5,redmi 8,redmi 8,vibreur,vibreur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 8,vibreur
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Haut parleur,39.9,2026-04-05T13:13:11+00:00,True,0.5,redmi 8,redmi 8,haut parleur,haut parleur,1.0,1.0,39.9,59.9,False,1.3,0.65,redmi 8,haut parleur
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Carte Secondaire,49.9,2026-04-05T13:13:11+00:00,False,0.5,redmi 8,redmi 8,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 8,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Module Afficheur,79.9,2026-04-05T13:13:23+00:00,False,0.5,redmi 8a,redmi 8a,module afficheur,module afficheur,1.0,1.0,79.9,59.9,False,1.3,0.65,redmi 8a,module afficheur
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Batterie,49.9,2026-04-05T13:13:23+00:00,True,0.5,redmi 8a,redmi 8a,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 8a,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Batterie,49.9,2026-04-05T13:13:23+00:00,True,0.5,redmi 8a,redmi 8a,battery,battery,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 8a,battery
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Appareil photo avant,49.9,2026-04-05T13:13:23+00:00,True,0.5,redmi 8a,redmi 8a,appareil photo avant,appareil photo avant,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 8a,appareil photo avant
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Caméra Arriére,49.9,2026-04-05T13:13:23+00:00,False,0.5,redmi 8a,redmi 8a,camera,camera,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 8a,camera
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Carte Secondaire,49.9,2026-04-05T13:13:23+00:00,False,0.5,redmi 8a,redmi 8a,carte secondaire,carte secondaire,1.0,1.0,49.9,59.9,False,1.3,0.65,redmi 8a,carte secondaire
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Diagnostique,19.9,2026-04-05T13:13:23+00:00,False,0.5,redmi 8a,redmi 8a,diagnostique,diagnostique,1.0,1.0,19.9,59.9,True,1.3,0.0,redmi 8a,diagnostique
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:13:23+00:00,False,0.5,redmi 8a,redmi 8a,désoxydation galaxy a8 2018,dsoxydation galaxy a8 2018,1.0,0.9811320754716981,79.9,59.9,False,1.290566037735849,0.6452830188679245,redmi 8a,désoxydation galaxy a8 2018
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:13:23+00:00,False,0.5,redmi 8a,redmi 8a,mise à jour logiciel lumia 535,mise jour logiciel lumia 535,1.0,0.9655172413793104,39.9,59.9,False,1.282758620689655,0.6413793103448275,redmi 8a,mise à jour logiciel lumia 535
