brand,brand_url,model,repair_type,price,timestamp,repair_type_matched
Xiaomi,https://save.co/reparation/xiaomi/mi-note-10-lite?shop=DT060,MI NOTE 10 LITE,Diagnostique,19.9,2026-04-05T13:09:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-note-10-lite?shop=DT060,MI NOTE 10 LITE,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:09:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-note-10-lite?shop=DT060,MI NOTE 10 LITE,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:09:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-note-10-pro?shop=DT060,MI NOTE 10 PRO,Caméra Arriére 3in1,399.9,2026-04-05T13:09:35+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-note-2?shop=DT060,MI NOTE 2,Module Afficheur,379.9,2026-04-05T13:09:39+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-note-2?shop=DT060,MI NOTE 2,Batterie,49.9,2026-04-05T13:09:39+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-2?shop=DT060,MI NOTE 2,Batterie,69.9,2026-04-05T13:09:39+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-2?shop=DT060,MI NOTE 2,Appareil photo avant,49.9,2026-04-05T13:09:39+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-2?shop=DT060,MI NOTE 2,Caméra Arriére,69.9,2026-04-05T13:09:39+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-note-2?shop=DT060,MI NOTE 2,Vibreur,39.9,2026-04-05T13:09:39+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-2?shop=DT060,MI NOTE 2,Ecouteur,39.9,2026-04-05T13:09:39+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-2?shop=DT060,MI NOTE 2,Haut parleur,39.9,2026-04-05T13:09:39+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-3?shop=DT060,MI NOTE 3,Module Afficheur,179.9,2026-04-05T13:09:50+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-note-3?shop=DT060,MI NOTE 3,Batterie,49.9,2026-04-05T13:09:50+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-3?shop=DT060,MI NOTE 3,Batterie,69.9,2026-04-05T13:09:50+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-3?shop=DT060,MI NOTE 3,Ecouteur,39.9,2026-04-05T13:09:50+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-3?shop=DT060,MI NOTE 3,Caméra Arriére,79.9,2026-04-05T13:09:50+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-note-3?shop=DT060,MI NOTE 3,Appareil photo avant,49.9,2026-04-05T13:09:50+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-3?shop=DT060,MI NOTE 3,Vibreur,39.9,2026-04-05T13:09:50+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-note-3?shop=DT060,MI NOTE 3,Carte Secondaire,49.9,2026-04-05T13:09:50+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-note-3?shop=DT060,MI NOTE 3,Haut parleur,39.9,2026-04-05T13:09:50+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-play?shop=DT060,MI PLAY,Module Afficheur,109.9,2026-04-05T13:10:02+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-play?shop=DT060,MI PLAY,Batterie,49.9,2026-04-05T13:10:02+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-play?shop=DT060,MI PLAY,Batterie,49.9,2026-04-05T13:10:02+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-play?shop=DT060,MI PLAY,Caméra Arriére,49.9,2026-04-05T13:10:02+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/mi-play?shop=DT060,MI PLAY,Appareil photo avant,49.9,2026-04-05T13:10:02+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-play?shop=DT060,MI PLAY,Vibreur,39.9,2026-04-05T13:10:02+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-play?shop=DT060,MI PLAY,Haut parleur,39.9,2026-04-05T13:10:02+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/mi-play?shop=DT060,MI PLAY,Carte Secondaire,49.9,2026-04-05T13:10:02+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-f1?shop=DT060,POCO F1,Module Afficheur,89.9,2026-04-05T13:10:13+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-f1?shop=DT060,POCO F1,Batterie,49.9,2026-04-05T13:10:13+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f1?shop=DT060,POCO F1,Batterie,49.9,2026-04-05T13:10:13+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f1?shop=DT060,POCO F1,Appareil photo avant,49.9,2026-04-05T13:10:13+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f1?shop=DT060,POCO F1,Haut parleur,39.9,2026-04-05T13:10:13+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f1?shop=DT060,POCO F1,Caméra Arriére,49.9,2026-04-05T13:10:13+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-f2-pro?shop=DT060,POCO F2 PRO,Module Afficheur,179.9,2026-04-05T13:10:21+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-f2-pro?shop=DT060,POCO F2 PRO,Batterie,49.9,2026-04-05T13:10:21+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f2-pro?shop=DT060,POCO F2 PRO,Batterie,59.9,2026-04-05T13:10:21+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f2-pro?shop=DT060,POCO F2 PRO,Ecouteur,39.9,2026-04-05T13:10:21+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f2-pro?shop=DT060,POCO F2 PRO,Caméra Arriére 2M,109.9,2026-04-05T13:10:21+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-f2-pro?shop=DT060,POCO F2 PRO,Vibreur,39.9,2026-04-05T13:10:21+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f2-pro?shop=DT060,POCO F2 PRO,Appareil photo avant,69.9,2026-04-05T13:10:21+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f2-pro?shop=DT060,POCO F2 PRO,Haut parleur,39.9,2026-04-05T13:10:21+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f2-pro?shop=DT060,POCO F2 PRO,Carte Secondaire,49.9,2026-04-05T13:10:21+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-f3?shop=DT060,POCO F3,Module Afficheur,179.9,2026-04-05T13:10:32+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-f3?shop=DT060,POCO F3,Batterie,49.9,2026-04-05T13:10:32+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f3?shop=DT060,POCO F3,Batterie,59.9,2026-04-05T13:10:32+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f3?shop=DT060,POCO F3,Ecouteur,39.9,2026-04-05T13:10:32+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f3?shop=DT060,POCO F3,Caméra Arrière Grand-Angle,49.9,2026-04-05T13:10:32+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f3?shop=DT060,POCO F3,Carte Secondaire,49.9,2026-04-05T13:10:32+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-f3?shop=DT060,POCO F3,Vibreur,39.9,2026-04-05T13:10:32+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-f3?shop=DT060,POCO F3,Haut parleur,39.9,2026-04-05T13:10:32+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Module Afficheur,119.9,2026-04-05T13:10:42+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Batterie,49.9,2026-04-05T13:10:42+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Batterie,49.9,2026-04-05T13:10:42+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Ecouteur,39.9,2026-04-05T13:10:42+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Caméra Frontale,49.9,2026-04-05T13:10:42+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Caméra Arriére 2M Depth,49.9,2026-04-05T13:10:42+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Carte Secondaire,49.9,2026-04-05T13:10:42+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Haut parleur,39.9,2026-04-05T13:10:42+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Diagnostique,19.9,2026-04-05T13:10:42+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:10:42+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-m3?shop=DT060,POCO M3,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:10:42+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-x3-pro?shop=DT060,POCO X3 PRO,Module Afficheur,139.9,2026-04-05T13:10:55+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-x3-pro?shop=DT060,POCO X3 PRO,Batterie,49.9,2026-04-05T13:10:55+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-x3-pro?shop=DT060,POCO X3 PRO,Batterie,49.9,2026-04-05T13:10:55+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/poco-x3-pro?shop=DT060,POCO X3 PRO,Caméra Arriére 48M,49.9,2026-04-05T13:10:55+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/poco-x3-pro?shop=DT060,POCO X3 PRO,Carte Secondaire,49.9,2026-04-05T13:10:55+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/pocophone-f1?shop=DT060,POCOPHONE F1,Module Afficheur,89.9,2026-04-05T13:11:02+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/pocophone-f1?shop=DT060,POCOPHONE F1,Batterie,49.9,2026-04-05T13:11:02+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/pocophone-f1?shop=DT060,POCOPHONE F1,Batterie,49.9,2026-04-05T13:11:02+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/pocophone-f1?shop=DT060,POCOPHONE F1,Caméra Frontale,49.9,2026-04-05T13:11:02+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/pocophone-f1?shop=DT060,POCOPHONE F1,Carte Secondaire,49.9,2026-04-05T13:11:02+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/pocophone-f1?shop=DT060,POCOPHONE F1,Caméra Arriére,49.9,2026-04-05T13:11:02+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/pocophone-f1?shop=DT060,POCOPHONE F1,Diagnostique,19.9,2026-04-05T13:11:02+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/pocophone-f1?shop=DT060,POCOPHONE F1,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:11:02+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/pocophone-f1?shop=DT060,POCOPHONE F1,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:11:02+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-3?shop=DT060,REDMI 3,Module Afficheur,89.9,2026-04-05T13:11:13+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-3?shop=DT060,REDMI 3,Batterie,49.9,2026-04-05T13:11:13+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-3?shop=DT060,REDMI 3,Batterie,49.9,2026-04-05T13:11:13+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-3?shop=DT060,REDMI 3,Ecouteur,39.9,2026-04-05T13:11:13+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-3?shop=DT060,REDMI 3,Appareil photo avant,49.9,2026-04-05T13:11:13+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-3?shop=DT060,REDMI 3,Caméra Arriére,49.9,2026-04-05T13:11:13+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-3?shop=DT060,REDMI 3,Vibreur,39.9,2026-04-05T13:11:13+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-3s?shop=DT060,REDMI 3S,Module Afficheur,89.9,2026-04-05T13:11:22+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-3s?shop=DT060,REDMI 3S,Batterie,49.9,2026-04-05T13:11:22+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-3s?shop=DT060,REDMI 3S,Haut parleur,39.9,2026-04-05T13:11:22+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-3s?shop=DT060,REDMI 3S,Caméra Arriére,49.9,2026-04-05T13:11:22+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-3s?shop=DT060,REDMI 3S,Carte Secondaire,49.9,2026-04-05T13:11:22+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Module Afficheur,89.9,2026-04-05T13:11:30+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Batterie,49.9,2026-04-05T13:11:30+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Batterie,69.9,2026-04-05T13:11:30+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Ecouteur,39.9,2026-04-05T13:11:30+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Appareil photo avant,49.9,2026-04-05T13:11:30+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Caméra Arriére,49.9,2026-04-05T13:11:30+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Haut parleur,39.9,2026-04-05T13:11:30+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4?shop=DT060,REDMI 4,Carte Secondaire,49.9,2026-04-05T13:11:30+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Module Afficheur,89.9,2026-04-05T13:11:40+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Batterie,49.9,2026-04-05T13:11:40+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Batterie,49.9,2026-04-05T13:11:40+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Ecouteur,39.9,2026-04-05T13:11:40+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Appareil photo avant,49.9,2026-04-05T13:11:40+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Caméra Arriére,49.9,2026-04-05T13:11:40+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-4a?shop=DT060,REDMI 4A,Carte Secondaire,49.9,2026-04-05T13:11:40+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Module Afficheur,89.9,2026-04-05T13:11:50+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Batterie,49.9,2026-04-05T13:11:50+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Appareil photo avant,49.9,2026-04-05T13:11:50+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Caméra Arriére,49.9,2026-04-05T13:11:50+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Ecouteur,39.9,2026-04-05T13:11:50+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Haut parleur,39.9,2026-04-05T13:11:50+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-4x?shop=DT060,REDMI 4X,Carte Secondaire,49.9,2026-04-05T13:11:50+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Module Afficheur,89.9,2026-04-05T13:11:59+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Batterie,49.9,2026-04-05T13:11:59+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Batterie,49.9,2026-04-05T13:11:59+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Ecouteur,39.9,2026-04-05T13:11:59+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Appareil photo avant,49.9,2026-04-05T13:11:59+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Caméra Arriére,49.9,2026-04-05T13:11:59+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Vibreur,39.9,2026-04-05T13:11:59+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5?shop=DT060,REDMI 5,Carte Secondaire,49.9,2026-04-05T13:11:59+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Module Afficheur,109.9,2026-04-05T13:12:09+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Batterie,49.9,2026-04-05T13:12:09+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Batterie,49.9,2026-04-05T13:12:09+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Ecouteur,39.9,2026-04-05T13:12:09+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Appareil photo avant,49.9,2026-04-05T13:12:09+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Caméra Arriére,49.9,2026-04-05T13:12:09+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Vibreur,39.9,2026-04-05T13:12:09+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Haut parleur,39.9,2026-04-05T13:12:09+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5-plus?shop=DT060,REDMI 5 PLUS,Carte Secondaire,49.9,2026-04-05T13:12:09+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Module Afficheur,69.9,2026-04-05T13:12:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Batterie,49.9,2026-04-05T13:12:23+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Batterie,49.9,2026-04-05T13:12:23+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Haut parleur,39.9,2026-04-05T13:12:23+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Ecouteur,39.9,2026-04-05T13:12:23+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Appareil photo avant,49.9,2026-04-05T13:12:23+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Caméra Arriére,49.9,2026-04-05T13:12:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-5a?shop=DT060,REDMI 5A,Carte Secondaire,49.9,2026-04-05T13:12:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Module Afficheur,79.9,2026-04-05T13:12:33+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Batterie,49.9,2026-04-05T13:12:33+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Batterie,49.9,2026-04-05T13:12:33+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Caméra Arriére,49.9,2026-04-05T13:12:33+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Caméra Frontale,49.9,2026-04-05T13:12:33+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Carte Secondaire,49.9,2026-04-05T13:12:33+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Diagnostique,19.9,2026-04-05T13:12:33+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:12:33+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6?shop=DT060,REDMI 6,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:12:33+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Module Afficheur,79.9,2026-04-05T13:12:45+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Batterie,49.9,2026-04-05T13:12:45+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Batterie,49.9,2026-04-05T13:12:45+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Appareil photo avant,49.9,2026-04-05T13:12:45+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Caméra Arriére,49.9,2026-04-05T13:12:45+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Haut parleur,39.9,2026-04-05T13:12:45+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Ecouteur,39.9,2026-04-05T13:12:45+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Vibreur,39.9,2026-04-05T13:12:45+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Carte Secondaire,49.9,2026-04-05T13:12:45+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Diagnostique,19.9,2026-04-05T13:12:45+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:12:45+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-6a?shop=DT060,REDMI 6A,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:12:45+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Module Afficheur,109.9,2026-04-05T13:13:00+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Batterie,49.9,2026-04-05T13:13:00+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Batterie,49.9,2026-04-05T13:13:00+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Caméra Arriére,49.9,2026-04-05T13:13:00+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Appareil photo avant,49.9,2026-04-05T13:13:00+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Vibreur,39.9,2026-04-05T13:13:00+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Carte Secondaire,49.9,2026-04-05T13:13:00+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-7?shop=DT060,REDMI 7,Haut parleur,39.9,2026-04-05T13:13:00+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Module Afficheur,89.9,2026-04-05T13:13:11+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Batterie,49.9,2026-04-05T13:13:11+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Batterie,49.9,2026-04-05T13:13:11+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Ecouteur,39.9,2026-04-05T13:13:11+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Caméra Arriére 13M,49.9,2026-04-05T13:13:11+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Appareil photo avant,49.9,2026-04-05T13:13:11+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Vibreur,39.9,2026-04-05T13:13:11+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Haut parleur,39.9,2026-04-05T13:13:11+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-8?shop=DT060,REDMI 8,Carte Secondaire,49.9,2026-04-05T13:13:11+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Module Afficheur,79.9,2026-04-05T13:13:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Batterie,49.9,2026-04-05T13:13:23+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Batterie,49.9,2026-04-05T13:13:23+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Appareil photo avant,49.9,2026-04-05T13:13:23+00:00,True
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Caméra Arriére,49.9,2026-04-05T13:13:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Carte Secondaire,49.9,2026-04-05T13:13:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Diagnostique,19.9,2026-04-05T13:13:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Désoxydation Galaxy A8 2018,79.9,2026-04-05T13:13:23+00:00,False
Xiaomi,https://save.co/reparation/xiaomi/redmi-8a?shop=DT060,REDMI 8A,Mise à jour logiciel Lumia 535,39.9,2026-04-05T13:13:23+00:00,False
