brand,brand_url,model,repair_type,price,date_Of_Scrapping,repair_type_matched
samsung,https://save.co/reparation/samsung/galaxy-m33-5g?shop=DT060,galaxy m33 5g,caméra arriére,69.9,2026-04-05T12:58:26+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m33-5g?shop=DT060,galaxy m33 5g,connecteur de charge,69.9,2026-04-05T12:58:26+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m33-5g?shop=DT060,galaxy m33 5g,caméra frontale,69.9,2026-04-05T12:58:26+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m32?shop=DT060,galaxy m32,module affcheur,129.9,2026-04-05T12:58:39+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m32?shop=DT060,galaxy m32,batterie,69.9,2026-04-05T12:58:39+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m32?shop=DT060,galaxy m32,batterie,69.9,2026-04-05T12:58:39+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m32?shop=DT060,galaxy m32,ecouteur,59.9,2026-04-05T12:58:39+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m32?shop=DT060,galaxy m32,haut parleur,59.9,2026-04-05T12:58:39+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m32?shop=DT060,galaxy m32,caméra arriére,79.9,2026-04-05T12:58:39+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m32?shop=DT060,galaxy m32,connecteur de charge,59.9,2026-04-05T12:58:39+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m32?shop=DT060,galaxy m32,caméra frontale,69.9,2026-04-05T12:58:39+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m12?shop=DT060,galaxy m12,module afficheur,89.9,2026-04-05T12:58:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m12?shop=DT060,galaxy m12,batterie,79.9,2026-04-05T12:58:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m12?shop=DT060,galaxy m12,ecouteur,59.9,2026-04-05T12:58:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m12?shop=DT060,galaxy m12,micro,59.9,2026-04-05T12:58:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m12?shop=DT060,galaxy m12,caméra frontale,49.9,2026-04-05T12:58:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m12?shop=DT060,galaxy m12,carte secondaire,49.9,2026-04-05T12:58:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m12?shop=DT060,galaxy m12,façade arrière,49.9,2026-04-05T12:58:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m12?shop=DT060,galaxy m12,diagnostique,19.9,2026-04-05T12:58:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m12?shop=DT060,galaxy m12,désoxydation galaxy a8 2018,79.9,2026-04-05T12:58:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m12?shop=DT060,galaxy m12,mise à jour logiciel lumia 535,39.9,2026-04-05T12:58:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m51?shop=DT060,galaxy m51,module afficheur,139.9,2026-04-05T12:59:04+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m51?shop=DT060,galaxy m51,batterie,49.9,2026-04-05T12:59:04+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m51?shop=DT060,galaxy m51,batterie,49.9,2026-04-05T12:59:04+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m51?shop=DT060,galaxy m51,remplacement camera avant galaxy a71,79.9,2026-04-05T12:59:04+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m51?shop=DT060,galaxy m51,carte secondaire,49.9,2026-04-05T12:59:04+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m51?shop=DT060,galaxy m51,caméra arriére 5mp,49.9,2026-04-05T12:59:04+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m51?shop=DT060,galaxy m51,diagnostique,19.9,2026-04-05T12:59:04+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m51?shop=DT060,galaxy m51,désoxydation galaxy a8 2018,79.9,2026-04-05T12:59:04+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m51?shop=DT060,galaxy m51,mise à jour logiciel lumia 535,39.9,2026-04-05T12:59:04+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m11?shop=DT060,galaxy m11,module afficheur,109.9,2026-04-05T12:59:16+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m11?shop=DT060,galaxy m11,batterie,49.9,2026-04-05T12:59:16+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m11?shop=DT060,galaxy m11,carte secondaire,49.9,2026-04-05T12:59:16+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m11?shop=DT060,galaxy m11,caméra arriére,59.9,2026-04-05T12:59:16+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m11?shop=DT060,galaxy m11,appareil photo avant,69.9,2026-04-05T12:59:16+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m11?shop=DT060,galaxy m11,diagnostique,19.9,2026-04-05T12:59:16+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m11?shop=DT060,galaxy m11,désoxydation galaxy a8 2018,79.9,2026-04-05T12:59:16+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m11?shop=DT060,galaxy m11,mise à jour logiciel lumia 535,39.9,2026-04-05T12:59:16+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m31?shop=DT060,galaxy m31,module afficheur,119.9,2026-04-05T12:59:26+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m31?shop=DT060,galaxy m31,batterie,49.9,2026-04-05T12:59:26+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m31?shop=DT060,galaxy m31,batterie,49.9,2026-04-05T12:59:26+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m31?shop=DT060,galaxy m31,carte secondaire,49.9,2026-04-05T12:59:26+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m31?shop=DT060,galaxy m31,camèra frontale 32m,69.9,2026-04-05T12:59:26+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m31?shop=DT060,galaxy m31,bouton volume,29.9,2026-04-05T12:59:26+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m31?shop=DT060,galaxy m31,façade arrière,99.9,2026-04-05T12:59:26+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-m31?shop=DT060,galaxy m31,diagnostique,19.9,2026-04-05T12:59:26+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m31?shop=DT060,galaxy m31,désoxydation galaxy a8 2018,79.9,2026-04-05T12:59:26+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-m31?shop=DT060,galaxy m31,mise à jour logiciel lumia 535,39.9,2026-04-05T12:59:26+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-xcover5?shop=DT060,galaxy xcover5,module affcheur,69.9,2026-04-05T12:59:39+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-xcover5?shop=DT060,galaxy xcover5,batterie,59.9,2026-04-05T12:59:39+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-xcover5?shop=DT060,galaxy xcover5,batterie,69.9,2026-04-05T12:59:39+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-xcover5?shop=DT060,galaxy xcover5,ecouteur,69.9,2026-04-05T12:59:39+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-xcover5?shop=DT060,galaxy xcover5,caméra arriére,59.9,2026-04-05T12:59:39+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-xcover5?shop=DT060,galaxy xcover5,micro,69.9,2026-04-05T12:59:39+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-xcover5?shop=DT060,galaxy xcover5,haut parleur,59.9,2026-04-05T12:59:39+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-xcover5?shop=DT060,galaxy xcover5,caméra frontale,59.9,2026-04-05T12:59:39+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,module afficheur,319.9,2026-04-05T12:59:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,batterie,79.9,2026-04-05T12:59:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,batterie,79.9,2026-04-05T12:59:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,vibreur,49.9,2026-04-05T12:59:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,bouton on/off,49.9,2026-04-05T12:59:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,micro,29.9,2026-04-05T12:59:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,batterie,49.9,2026-04-05T12:59:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,remplacement camera avant galaxy s20,79.9,2026-04-05T12:59:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,façade arrière,149.9,2026-04-05T12:59:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,haut parleur,49.9,2026-04-05T12:59:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,diagnostique,19.9,2026-04-05T12:59:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,désoxydation galaxy a8 2018,79.9,2026-04-05T12:59:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra-5g?shop=DT060,galaxy note 20 ultra 5g,mise à jour logiciel lumia 535,39.9,2026-04-05T12:59:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-20?shop=DT060,galaxy note 20,module afficheur,239.9,2026-04-05T13:00:06+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-20?shop=DT060,galaxy note 20,batterie,69.9,2026-04-05T13:00:06+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20?shop=DT060,galaxy note 20,batterie,79.9,2026-04-05T13:00:06+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20?shop=DT060,galaxy note 20,micro,69.9,2026-04-05T13:00:06+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20?shop=DT060,galaxy note 20,nappe de connexion centrale,69.9,2026-04-05T13:00:06+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20?shop=DT060,galaxy note 20,haut parleur,29.9,2026-04-05T13:00:06+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20?shop=DT060,galaxy note 20,remplacement camera avant galaxy s20,79.9,2026-04-05T13:00:06+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-20?shop=DT060,galaxy note 20,façade arrière,149.9,2026-04-05T13:00:06+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20?shop=DT060,galaxy note 20,haut parleur,49.9,2026-04-05T13:00:06+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-20-ultra?shop=DT060,galaxy note 20 ultra,batterie,79.9,2026-04-05T13:00:18+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,module afficheur,199.9,2026-04-05T13:00:21+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,batterie,69.9,2026-04-05T13:00:21+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,batterie,59.9,2026-04-05T13:00:21+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,ecouteur,49.9,2026-04-05T13:00:21+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,bouton volume,39.9,2026-04-05T13:00:21+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,haut parleur,49.9,2026-04-05T13:00:21+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,carte secondaire,69.9,2026-04-05T13:00:21+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,camèra frontale,49.9,2026-04-05T13:00:21+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,façade arrière,69.9,2026-04-05T13:00:21+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,diagnostique,19.9,2026-04-05T13:00:21+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,désoxydation galaxy a8 2018,79.9,2026-04-05T13:00:21+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note10-lite?shop=DT060,galaxy note10 lite,mise à jour logiciel lumia 535,39.9,2026-04-05T13:00:21+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-10?shop=DT060,galaxy note 10,module afficheur,319.9,2026-04-05T13:00:37+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-10?shop=DT060,galaxy note 10,batterie,79.9,2026-04-05T13:00:37+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-10?shop=DT060,galaxy note 10,batterie,49.9,2026-04-05T13:00:37+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-10?shop=DT060,galaxy note 10,appareil photo arrière,149.9,2026-04-05T13:00:37+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-10?shop=DT060,galaxy note 10,remplacement camera avant galaxy note 10 plus,69.9,2026-04-05T13:00:37+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-10?shop=DT060,galaxy note 10,haut parleur,69.9,2026-04-05T13:00:37+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-10?shop=DT060,galaxy note 10,connecteur de charge,79.9,2026-04-05T13:00:37+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-10?shop=DT060,galaxy note 10,diagnostique,19.9,2026-04-05T13:00:37+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-10?shop=DT060,galaxy note 10,désoxydation galaxy a8 2018,79.9,2026-04-05T13:00:37+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-10?shop=DT060,galaxy note 10,mise à jour logiciel lumia 535,39.9,2026-04-05T13:00:37+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-9?shop=DT060,galaxy note 9,module afficheur,319.9,2026-04-05T13:00:49+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-9?shop=DT060,galaxy note 9,batterie,69.9,2026-04-05T13:00:49+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-9?shop=DT060,galaxy note 9,batterie,49.9,2026-04-05T13:00:49+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-9?shop=DT060,galaxy note 9,vibreur,49.9,2026-04-05T13:00:49+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-9?shop=DT060,galaxy note 9,bouton volume,49.9,2026-04-05T13:00:49+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-9?shop=DT060,galaxy note 9,bouton on/off,49.9,2026-04-05T13:00:49+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-9?shop=DT060,galaxy note 9,haut parleur,49.9,2026-04-05T13:00:49+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-9?shop=DT060,galaxy note 9,remplacement camera avant galaxy note 9,69.9,2026-04-05T13:00:49+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-9?shop=DT060,galaxy note 9,appareil photo arrière,99.9,2026-04-05T13:00:49+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-9?shop=DT060,galaxy note 9,connecteur de charge,49.9,2026-04-05T13:00:49+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-8?shop=DT060,galaxy note 8,module afficheur,289.9,2026-04-05T13:01:00+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-note-8?shop=DT060,galaxy note 8,batterie,69.9,2026-04-05T13:01:00+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-8?shop=DT060,galaxy note 8,batterie,49.9,2026-04-05T13:01:00+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-8?shop=DT060,galaxy note 8,appareil photo avant,69.9,2026-04-05T13:01:00+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-8?shop=DT060,galaxy note 8,appareil photo arrière,99.9,2026-04-05T13:01:00+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-note-8?shop=DT060,galaxy note 8,connecteur de charge,79.9,2026-04-05T13:01:00+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j3-2017?shop=DT060,galaxy j3 2017,remplacement ecran galaxy j3 2017,69.9,2026-04-05T13:01:09+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2017?shop=DT060,galaxy j3 2017,batterie,59.9,2026-04-05T13:01:09+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j3-2017?shop=DT060,galaxy j3 2017,batterie,79.9,2026-04-05T13:01:09+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j3-2017?shop=DT060,galaxy j3 2017,remplacement camera arriere galaxy j3 2017,49.9,2026-04-05T13:01:09+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2017?shop=DT060,galaxy j3 2017,caméra frontale,59.9,2026-04-05T13:01:09+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2017?shop=DT060,galaxy j3 2017,diagnostique,19.9,2026-04-05T13:01:09+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2017?shop=DT060,galaxy j3 2017,désoxydation galaxy a8 2018,79.9,2026-04-05T13:01:09+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2017?shop=DT060,galaxy j3 2017,mise à jour logiciel lumia 535,39.9,2026-04-05T13:01:09+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j4-plus?shop=DT060,galaxy j4 plus,module affcheur,89.9,2026-04-05T13:01:19+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j4-plus?shop=DT060,galaxy j4 plus,batterie,69.9,2026-04-05T13:01:19+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j4-plus?shop=DT060,galaxy j4 plus,batterie,79.9,2026-04-05T13:01:19+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j4-plus?shop=DT060,galaxy j4 plus,ecouteur,59.9,2026-04-05T13:01:19+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j4-plus?shop=DT060,galaxy j4 plus,connecteur de charge,59.9,2026-04-05T13:01:19+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j4-plus?shop=DT060,galaxy j4 plus,caméra frontale,59.9,2026-04-05T13:01:19+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j4-plus?shop=DT060,galaxy j4 plus,caméra arriére,79.9,2026-04-05T13:01:19+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-plus?shop=DT060,galaxy j6 plus,module affcheur,89.9,2026-04-05T13:01:30+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-plus?shop=DT060,galaxy j6 plus,batterie,69.9,2026-04-05T13:01:30+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j6-plus?shop=DT060,galaxy j6 plus,batterie,69.9,2026-04-05T13:01:30+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j6-plus?shop=DT060,galaxy j6 plus,haut parleur,49.9,2026-04-05T13:01:30+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j6-plus?shop=DT060,galaxy j6 plus,caméra arriére 13mp,59.9,2026-04-05T13:01:30+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-plus?shop=DT060,galaxy j6 plus,camera avant 8mp,49.9,2026-04-05T13:01:30+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-plus?shop=DT060,galaxy j6 plus,diagnostique,19.9,2026-04-05T13:01:30+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-plus?shop=DT060,galaxy j6 plus,désoxydation galaxy a8 2018,79.9,2026-04-05T13:01:30+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-plus?shop=DT060,galaxy j6 plus,mise à jour logiciel lumia 535,39.9,2026-04-05T13:01:30+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j4?shop=DT060,galaxy j4,module affcheur,99.9,2026-04-05T13:01:41+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j4?shop=DT060,galaxy j4,batterie,69.9,2026-04-05T13:01:41+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j4?shop=DT060,galaxy j4,ecouteur,59.9,2026-04-05T13:01:41+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j4?shop=DT060,galaxy j4,connecteur de charge,59.9,2026-04-05T13:01:41+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j4?shop=DT060,galaxy j4,caméra frontale,59.9,2026-04-05T13:01:41+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j8?shop=DT060,galaxy j8,module afficheur,139.9,2026-04-05T13:01:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j8?shop=DT060,galaxy j8,batterie,69.9,2026-04-05T13:01:50+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j8?shop=DT060,galaxy j8,caméra arriére,49.9,2026-04-05T13:01:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j8?shop=DT060,galaxy j8,diagnostique,19.9,2026-04-05T13:01:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j8?shop=DT060,galaxy j8,désoxydation galaxy a8 2018,79.9,2026-04-05T13:01:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j8?shop=DT060,galaxy j8,mise à jour logiciel lumia 535,39.9,2026-04-05T13:01:50+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-2018?shop=DT060,galaxy j6 2018,module afficheur,89.9,2026-04-05T13:01:59+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-2018?shop=DT060,galaxy j6 2018,batterie,69.9,2026-04-05T13:01:59+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j6-2018?shop=DT060,galaxy j6 2018,batterie,49.9,2026-04-05T13:01:59+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j6-2018?shop=DT060,galaxy j6 2018,bouton volume,29.9,2026-04-05T13:01:59+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j6-2018?shop=DT060,galaxy j6 2018,caméra arriére 13mp,79.9,2026-04-05T13:01:59+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-2018?shop=DT060,galaxy j6 2018,bouton on/off,49.9,2026-04-05T13:01:59+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j6-2018?shop=DT060,galaxy j6 2018,appareil photo avant,49.9,2026-04-05T13:01:59+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j6-2018?shop=DT060,galaxy j6 2018,diagnostique,19.9,2026-04-05T13:01:59+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-2018?shop=DT060,galaxy j6 2018,désoxydation galaxy a8 2018,79.9,2026-04-05T13:01:59+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j6-2018?shop=DT060,galaxy j6 2018,mise à jour logiciel lumia 535,39.9,2026-04-05T13:01:59+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2016?shop=DT060,galaxy j3 2016,remplacement ecran galaxy j3 2016,69.9,2026-04-05T13:02:11+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2016?shop=DT060,galaxy j3 2016,batterie,29.9,2026-04-05T13:02:11+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j3-2016?shop=DT060,galaxy j3 2016,batterie,29.9,2026-04-05T13:02:11+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j3-2016?shop=DT060,galaxy j3 2016,remplacement camera avant galaxy j3 2016,49.9,2026-04-05T13:02:11+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2016?shop=DT060,galaxy j3 2016,remplacement camera arriere galaxy j3 2016,49.9,2026-04-05T13:02:11+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2016?shop=DT060,galaxy j3 2016,diagnostique,19.9,2026-04-05T13:02:11+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2016?shop=DT060,galaxy j3 2016,désoxydation galaxy a8 2018,79.9,2026-04-05T13:02:11+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j3-2016?shop=DT060,galaxy j3 2016,mise à jour logiciel lumia 535,39.9,2026-04-05T13:02:11+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j5-2017?shop=DT060,galaxy j5 2017,remplacement ecran galaxy j5 2017,69.9,2026-04-05T13:02:22+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j5-2017?shop=DT060,galaxy j5 2017,batterie,59.9,2026-04-05T13:02:22+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j5-2017?shop=DT060,galaxy j5 2017,bouton on/off,79.9,2026-04-05T13:02:22+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j5-2017?shop=DT060,galaxy j5 2017,caméra arriére,49.9,2026-04-05T13:02:22+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j5-2017?shop=DT060,galaxy j5 2017,caméra frontale,49.9,2026-04-05T13:02:22+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j5-2017?shop=DT060,galaxy j5 2017,diagnostique,19.9,2026-04-05T13:02:22+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j5-2017?shop=DT060,galaxy j5 2017,désoxydation galaxy a8 2018,79.9,2026-04-05T13:02:22+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j5-2017?shop=DT060,galaxy j5 2017,mise à jour logiciel lumia 535,39.9,2026-04-05T13:02:22+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j7-2016?shop=DT060,galaxy j7 2016,remplacement ecran galaxy j7 2016,99.9,2026-04-05T13:02:33+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j7-2016?shop=DT060,galaxy j7 2016,batterie,49.9,2026-04-05T13:02:33+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j7-2016?shop=DT060,galaxy j7 2016,batterie,29.9,2026-04-05T13:02:33+00:00,True
samsung,https://save.co/reparation/samsung/galaxy-j7-2016?shop=DT060,galaxy j7 2016,caméra arriére,49.9,2026-04-05T13:02:33+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j7-2016?shop=DT060,galaxy j7 2016,diagnostique,19.9,2026-04-05T13:02:33+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j7-2016?shop=DT060,galaxy j7 2016,désoxydation galaxy a8 2018,79.9,2026-04-05T13:02:33+00:00,False
samsung,https://save.co/reparation/samsung/galaxy-j7-2016?shop=DT060,galaxy j7 2016,mise à jour logiciel lumia 535,39.9,2026-04-05T13:02:33+00:00,False
